_id,id_bank,id_city,address,address_ua,address_en,time,time_ua,time_en,position,position_ua,position_en,type,type_ua,type_en,latitude,longitude,comment
,49,273,"ул. гоголя, 131","вул. гоголя, 131","st. Goldeneye, 131",нет данных,немає даних,no information,универсам,Універсам,supermarket,универсам,Універсам,supermarket,0,0,
,49,273,"ул. гоголя, 72","вул. гоголя, 72","st. Goldeneye, 72",нет данных,немає даних,no information,магазин,магазин,shop,магазин,магазин,shop,0,0,
,49,273,"ул. Шишацкий, 84","вул. шишацька, 84","st. Shyshatskiy, 84",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,273,"ул. данила апостола, 9","вул. данила апостола, 9","st. Danylo Apostol, 9",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.961903,33.616751,
,49,273,"ул. гоголя, 112","вул. гоголя, 112","st. Goldeneye, 112",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.967817,33.609582,
,49,273,"ул. котляревского, 59","вул. котляревського, 59","st. Kotlyarevskogo, 59",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.951614,33.60241,
,56,273,"ул. гоголя, 179","вул. гоголя, 179","st. Goldeneye, 179",круглосуточно,цілодобово,clock,проходная предприятия,прохідна підприємства,communicating enterprise,проходная предприятия,прохідна підприємства,communicating enterprise,49.979561,33.595863,
,56,273,"ул. гоголя, 56","вул. гоголя, 56","st. Goldeneye, 56",нет данных,немає даних,no information,Фасад торгового комплекса,Фасад торгівельного комплексу,Facade of a shopping complex,Фасад торгового комплекса,Фасад торгівельного комплексу,Facade of a shopping complex,49.95773,33.61571,
,56,273,"ул. данила апостола, 5","вул. данила апостола, 5","st. Danylo Apostol, 5",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.960779,33.614769,
,49,274,"ул. ленина, 37/1","вул. леніна, 37/1","st. Lenin, 37/1",нет данных,немає даних,no information,магазин \ Бытовая техника\,магазин "Побутова техніка",Shop \\ Consumer Electronics \\,магазин \ Бытовая техника\,магазин "Побутова техніка",Shop \\ Consumer Electronics \\,49.3372611,34.3197191,
,49,274,"ул. октябрьская, 23","вул. жовтнева, 23","st. october, 23",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.3456273,34.3141651,
,56,274,"ул. октябрьская, 19/29","вул. жовтнева, 19/29","st. october, 19/29",нет данных,немає даних,no information,магазин ,"магазин, фасад",shop,магазин ,"магазин, фасад",shop,49.3456273,34.3141651,
,49,456,"ул. ленина, 36","вул. леніна, 36","st. Lenin, 36",нет данных,немає даних,no information,отделение филиала банка,відділення філії банку,branch of the bank branch,отделение филиала банка,відділення філії банку,branch of the bank branch,49.9555843,34.6038793,
,49,456,"ул. октябрьская, 1","вул. жовтнева, 1","st. october, 1",нет данных,немає даних,no information,отделение филиала банка,відділення філії банку,branch of the bank branch,отделение филиала банка,відділення філії банку,branch of the bank branch,0,0,
,49,461,станция вениславивка,станція веніславівка,station venislavivka,круглосуточно,цілодобово,clock,отделение филиала банка,відділення філії банку,branch of the bank branch,отделение филиала банка,відділення філії банку,branch of the bank branch,0,0,
,49,275,"ул. ленина, 47","вул. леніна, 47","st. Lenin, 47",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,275,"ул. советская, 40","вул. радянська, 40","st. Soviet, 40",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,37,276,"ул. куйбышева, 6","вул. куйбишева, 6","st. Kuibyshev, 6",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,41,276,"ул. парижской коммуны, 28","вул. паризької комуни, 28","st. Paris Commune, 28",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,41,276,"ул. октябрьская, 60","вул. жовтнева, 60","st. october, 60",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,45,276,"проспект мира, Тридцатых","проспект миру, 30-а","prospect of peace, thirties",нет данных,немає даних,no information,ТЦ \ Мир \,ТЦ "Мир",TC \\ World \\,ТЦ \ Мир \,ТЦ "Мир",TC \\ World \\,0,0,
,45,276,"ул. гоголя, 28","вул. гоголя, 28","st. Goldeneye, 28",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,47,276,"ул. гоголя, 20","вул. гоголя, 20","st. Goldeneye, 20",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,276,"ул. октябрьская, 28/13","вул. жовтнева, 28/13","st. october, 28/13",круглосуточно,цілодобово,clock,ТД ЦУМ,ТД ЦУМ,TD CUM,ТД ЦУМ,ТД ЦУМ,TD CUM,0,0,
,49,276,"ул. октябрьская, 72","вул. жовтнева, 72","st. october, 72",круглосуточно,цілодобово,clock,фабрика \ Ворскла\,фабрика "Ворскла",Factory \\ Vorskla \\,фабрика \ Ворскла\,фабрика "Ворскла",Factory \\ Vorskla \\,0,0,
,49,276,"ул. октябрьская, 78","вул. жовтнева, 78","st. october, 78",нет данных,немає даних,no information,магазин \ Украина \,магазин "Україна",Shop \\ Ukraine \\,магазин \ Украина \,магазин "Україна",Shop \\ Ukraine \\,0,0,
,49,276,"ул. Зиньковский, 6/1","вул. зиньківська, 6/1","st. Zinkovskyi, 1.6",нет данных,немає даних,no information,ТЦ \Киев\,ТЦ "Київ",TC \\ Kiev \\,ТЦ \Киев\,ТЦ "Київ",TC \\ Kiev \\,0,0,
,49,276,"бульв. маршала Конева, 2","бульв. маршала конєва, 2","blvd. Marshal Konev, 2",круглосуточно,цілодобово,clock,ТЦ \ Паровоз \,ТЦ "Паровоз",TC \\ Steam Engine \\,ТЦ \ Паровоз \,ТЦ "Паровоз",TC \\ Steam Engine \\,49.5740924,34.5075614,
,49,276,"ул. Чураивны, 3/2","вул. чураївни, 3/2","st. Churaivny, 2.3",круглосуточно,цілодобово,clock,универсам,Універсам,supermarket,универсам,Універсам,supermarket,49.56923,34.576666,
,49,276,"ул. велико - Тырновская, 29/2","вул. велико-тирнівська, 29/2","st. great - Turnovo, 29/2",круглосуточно,цілодобово,clock,универсам \ Половки \,універсам "Половки",supermarket \\ Polovki \\,универсам \ Половки \,універсам "Половки",supermarket \\ Polovki \\,49.5836012,34.4915568,
,49,276,"ул. калинина, 50/12","вул. калініна, 50/12","st. kalinina, 50/12",круглосуточно,цілодобово,clock,магазин \ Продукты \,магазин "Продукти",Shop \\ Products \\,магазин \ Продукты \,магазин "Продукти",Shop \\ Products \\,49.5668558,34.4938034,
,49,276,"ул. калинина, 37","вул. калініна, 37","st. kalinina, 37",круглосуточно,цілодобово,clock,аптека №197,Аптека №197,pharmacy №197,аптека №197,Аптека №197,pharmacy №197,49.5656,34.505134,
,49,276,"ул. пролетарская, 33","вул. пролетарська, 33","st. proletarian, 33",круглосуточно,цілодобово,clock,магазин \ Родная избушка \,магазин "Рідна хатинка",Shop \\ Native hut \\,магазин \ Родная избушка \,магазин "Рідна хатинка",Shop \\ Native hut \\,49.582715,34.578496,
,49,276,"ул. чапаева, 1","вул. чапаєва, 1","st. Chapaev, 1",круглосуточно,цілодобово,clock,Аптека №1 ( \Лекарства Полтавщины \ ),Аптека №1 ("Ліки Полтавщини"),Drugstore №1 (\\ Medicines Poltava \\ ),Аптека №1 ( \Лекарства Полтавщины \ ),Аптека №1 ("Ліки Полтавщини"),Drugstore №1 (\\ Medicines Poltava \\ ),49.58105,34.544826,
,49,276,"ул. сенная, 2","вул. сінна, 2","st. hay, 2",круглосуточно,цілодобово,clock,Гостиница \Киев\,Готель "Київ",Hotel \\ Kiev \\,Гостиница \Киев\,Готель "Київ",Hotel \\ Kiev \\,49.593158,34.541752,
,49,276,"ул. ленина, Сто восемнадцатый","вул. леніна, 118-а","st. Lenin, One hundred and eighteenth",нет данных,немає даних,no information,пункт приема платежей,пункт прийому платежів,the payment office,пункт приема платежей,пункт прийому платежів,the payment office,49.57659,34.580481,
,49,276,"ул. шевченко, 72","вул. шевченка, 72","st. Shevchenko, 72",нет данных,немає даних,no information,ПОЛТАВОБЛАГРОСТРОЙ,Полтавоблагробуд,POLTAVOBLAGROSTROY,ПОЛТАВОБЛАГРОСТРОЙ,Полтавоблагробуд,POLTAVOBLAGROSTROY,49.586871,34.541537,
,49,276,"ул. г.. люксембург, 72","вул. р.люксембург, 72","st. g. . luxembourg, 72",круглосуточно,цілодобово,clock,завод \ Лтава\,завод "Лтава",Plant \\ Ltava \\,завод \ Лтава\,завод "Лтава",Plant \\ Ltava \\,0,0,
,49,276,"ул. фрунзе, 158","вул. фрунзе, 158","st. Frunze, 158",круглосуточно,цілодобово,clock,Полтавский завод медицинского стекла,Полтавський завод медичного скла,Poltava Medical Glass Factory,Полтавский завод медицинского стекла,Полтавський завод медичного скла,Poltava Medical Glass Factory,0,0,
,49,276,"ул. фрунзе, 104","вул. фрунзе, 104","st. Frunze, 104",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,276,"ул. героев сталинграда, 30","вул. героїв сталінграду, 30","st. heroes of Stalingrad, 30",круглосуточно,цілодобово,clock,отделение банка ,"відділення банку, ЖЕК",bank branch,отделение банка ,"відділення банку, ЖЕК",bank branch,0,0,
,49,276,"ул. калинина, Первый","вул. калініна, 1-а","st. kalinina, first",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,276,"ул. 1100- летие полтавы, 1","вул. 1100-річчя полтави, 1","st. 1, 1",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,276,"ул. Энгельса, Двадцать седьмой","вул. енгельса, 27-а","st. Engels, twenty-seventh",круглосуточно,цілодобово,clock,Первая Городская больница,Перша Міська лікарня,First City Hospital,Первая Городская больница,Перша Міська лікарня,First City Hospital,49.5863968,34.5251533,
,49,276,"ул. парижской коммуны, Сороковой","вул. паризької комуни, 40-а","st. Paris Commune, fortieth",круглосуточно,цілодобово,clock,главный офис банка,головний офіс банку,head office of the bank,главный офис банка,головний офіс банку,head office of the bank,49.5900024,34.5574066,
,49,276,"ул. Чураивны, 1/1","вул. чураївни, 1/1","st. Churaivny, 1.1",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.570422,34.57693,
,49,276,"ул. фрунзе, 22","вул. фрунзе, 22","st. Frunze, 22",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.584078,34.548658,
,49,276,"ул. Гожулянская, 4","вул. гожулянська, 4","st. Gozhulyanskaya, 4",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.588267,34.551417,
,49,276,"ул. велико - Тырновская, 35/1","вул. велико-тирнівська, 35/1","st. great - Turnovo, 35/1",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.5877002,34.4916388,
,49,276,"ул. маршала бирюзовая, 47-б","вул. маршала бірюзова, 47-б","st. Marshal turquoise, 47 - b",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.599418,34.503466,
,49,276,"ул. маршала бирюзовая, 36","вул. маршала бірюзова, 36","st. Marshal turquoise, 36",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.6003225,34.5121634,
,49,276,"ул. фрунзе, 241","вул. фрунзе, 241","st. Frunze, 241",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.5545457,34.520293,
,49,276,"ул. фрунзе, Сто сорок шестой","вул. фрунзе, 146-а","st. Frunze, One hundred and forty-sixth",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.558427,34.522125,
,49,276,"ул. фрунзе, 155","вул. фрунзе, 155","st. Frunze, 155",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,276,"пересечение ул. фрунзе и ул, октябрьской",перетин вул. фрунзе і вул. жовтневої,"crossing street. Frunze Str, October",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,276,"пересечение ул. фрунзе и ул, шевченко",перетин вул. фрунзе і вул. шевченка,"crossing street. Frunze Str, Shevchenko",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.588267,34.551417,
,49,276,"ул. шевченко, 23","вул. шевченка, 23","st. Shevchenko, 23",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.58129,34.550532,
,49,276,"ул. шевченко, 52","вул. шевченка, 52","st. Shevchenko, 52",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.584591,34.546029,
,49,276,"ул. октябрьская, 64","вул. жовтнева, 64","st. october, 64",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.5968525,34.5373562,
,49,276,"ул. октябрьская, 73","вул. жовтнева, 73","st. october, 73",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.597413,34.533436,
,49,276,"ул. октябрьская, 51","вул. жовтнева, 51","st. october, 51",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.594009,34.540676,
,49,276,"ул. ленина, 1/23","вул. леніна, 1/23","st. Lenin, 1/23",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.587062,34.5526376,
,49,276,"ул. ленина, 118","вул. леніна, 118","st. Lenin, 118",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.57659,34.580481,
,49,276,"ул. калинина, Сорок пятой","вул. калініна, 45-а","st. kalinina, forty-fifth",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.565111,34.50358,
,49,276,"ул. калинина, Первый","вул. калініна, 1-а","st. kalinina, first",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.5658521,34.5056212,
,49,276,"ул. Черновола, 2-б","вул. чорновола, 2-б","st. CHernovola, 2-b",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,276,"ул. Зиньковская, 10","вул. зіньківська, 10","st. Zin'kovskaya, 10",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,276,"ул. спасская, Девятый","вул. спаська, 9-а","st. spasskaya, ninth",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,276,"проспект мира, 36","проспект миру, 36","prospect of peace, 36",нет данных,немає даних,no information,отделение банка ,"відділення банку, пункт комунальних платежів",bank branch,отделение банка ,"відділення банку, пункт комунальних платежів",bank branch,49.5687001,34.5857013,
,49,276,"пересечение ул, 1100- летие полтавы и октябрьского кольца",перетин вул. 1100-річчя полтави і жовтневого кільця,"crossing street, 1",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.588267,34.551417,
,49,276,"ул. парижской коммуны, 42","вул. паризької комуни, 42","st. Paris Commune, 42",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.5901938,34.5570457,
,49,276,"ул. г.. люксембург, 72","вул. р.люксембург, 72","st. g. . luxembourg, 72",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.578571,34.536169,
,49,276,"пер. пионерский, 4","пров. піонерський, 4","ln. pioneer, 4",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.5873672,34.554306,
,50,276,"ул. октябрьская, 22","вул. жовтнева, 22","st. october, 22",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.586098,34.559049,
,52,276,"бульв. бы. хмельницкого, 21","бульв. б.хмельницького, 21","blvd. would. Khmelnitsky, 21",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.5662635,34.5823412,
,56,276,"ул. первомайская, 14","вул. першотравнева, 14","st. May Day, 14",нет данных,немає даних,no information,юридической Академия,Юридичної Академія,legal Academy,юридической Академия,Юридичної Академія,legal Academy,49.580101,34.560026,
,56,276,"ул. Халтурина, 10","вул. халтуріна, 10","st. Halturina, 10",нет данных,немає даних,no information,проходная предприятия (изменение физ.адресы ),прохідна підприємства (зміна фіз.адреси),communicating the company ( change fiz.adresy ),проходная предприятия (изменение физ.адресы ),прохідна підприємства (зміна фіз.адреси),communicating the company ( change fiz.adresy ),49.597149,34.527206,
,56,276,"ул. фрунзе, Второй","вул. фрунзе, 2-а","st. Frunze, The second",нет данных,немає даних,no information,магазин,магазин,shop,магазин,магазин,shop,49.546226,34.508655,
,56,276,"ул. фрунзе, Двести сорок первой","вул. фрунзе, 241-а","st. Frunze, Two hundred and forty-first",нет данных,немає даних,no information,торговая зал,торгівельна зала,Market hall,торговая зал,торгівельна зала,Market hall,0,0,
,56,276,"ул. октябрьская, 36","вул. жовтнева, 36","st. october, 36",нет данных,немає даних,no information,холл административного здания,хол адміністративної будівлі,Hall administrative building,холл административного здания,хол адміністративної будівлі,Hall administrative building,0,0,
,56,276,"ул. октябрьская, 28/13","вул. жовтнева, 28/13","st. october, 28/13",круглосуточно ,"цілодобово, тільки для співробітників МВС",clock,холл торгового дома,хол торгівельного дому,Hall of the Firm,холл торгового дома,хол торгівельного дому,Hall of the Firm,0,0,
,56,276,"ул. пушкина, 83","вул. пушкіна, 83","st. Pushkin, 83",7:30 -20 : 00,07:30 -20:00,7:30 -20: 00,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.588483,34.543315,
,56,276,"ул. владетельного, Седьмой","вул. володарського, 7-а","st. sovereign, seventh",нет данных,немає даних,no information,Полтавский областной Онкодиспансер,Полтавський обласний Онкодиспансер,Poltava Regional Oncology Center,Полтавский областной Онкодиспансер,Полтавський обласний Онкодиспансер,Poltava Regional Oncology Center,49.579292,34.549997,
,56,276,"ул. калинина, 30","вул. калініна, 30","st. kalinina, 30",круглосуточно,цілодобово,clock,холл административного здания,хол адміністративної будівлі,Hall administrative building,холл административного здания,хол адміністративної будівлі,Hall administrative building,49.566672,34.502967,
,56,276,"ул. ленина, 14/18","вул. леніна, 14/18","st. Lenin, 14/18",нет данных,немає даних,no information,кафе быстрого питания,кафе швидкого харчування,a fast food restaurant,кафе быстрого питания,кафе швидкого харчування,a fast food restaurant,49.5851545,34.5558,
,56,276,"ул. маршала бирюзовая, 32","вул. маршала бірюзова, 32","st. Marshal turquoise, 32",круглосуточно,цілодобово,clock,помещения учреждения,приміщення установи,the establishment's premises,помещения учреждения,приміщення установи,the establishment's premises,49.6001308,34.5145793,
,56,276,"ул. Гожулянская, 4","вул. гожулянська, 4","st. Gozhulyanskaya, 4",круглосуточно,цілодобово,clock,фасад торгового заведения,фасад торговельного закладу,facade of commercial establishments,фасад торгового заведения,фасад торговельного закладу,facade of commercial establishments,49.588267,34.551417,
,56,276,"ул. калинина, 17","вул. калініна, 17","st. kalinina, 17",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.56537,34.51045,
,56,276,"ул. октябрьская, 19","вул. жовтнева, 19","st. october, 19",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.585773,34.558642,
,56,276,"ул. октябрьская, 29","вул. жовтнева, 29","st. october, 29",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.588048,34.55382,
,55,276,"ул. розы люксембург, 7","вул. рози люксембург, 7","st. Rosa Luxemburg, 7",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,49.586925,34.54463,
,60,276,"ул. ленина, 15/32","вул. леніна, 15/32","st. Lenin, 15/32",08: 00-22 : 00,08:00-22:00,08: 00-22: 00,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,473,"ул. ленина, 3","вул. леніна, 3","st. Lenin, 3",круглосуточно,цілодобово,clock,магазин,магазин,shop,магазин,магазин,shop,0,0,
,49,493,"ул. шевченко, 3","вул. шевченка, 3","st. Shevchenko, 3",круглосуточно,цілодобово,clock,магазин,магазин,shop,магазин,магазин,shop,0,0,
,49,281,"ул. к. маркса, 72","вул. к.маркса, 72","st. to. Marx, 72",нет данных,немає даних,no information,магазин,магазин,shop,магазин,магазин,shop,0,0,
,49,281,"ул. к. маркса. 23. к, 49","вул. к.маркса, 23, к.49","st. to. Marx. 23. to, 49",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,502,"ул. матросова, 10","вул. матросова, 10","st. Matrosov, 10",нет данных,немає даних,no information,завод,завод,plant,завод,завод,plant,0,0,
,49,502,"ул. матросова, 19- г","вул. матросова, 19-г","st. Matrosov, 19- g",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,282,"ул. ленина, 26","вул. леніна, 26","st. Lenin, 26",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,282,"ул. ленина, 17","вул. леніна, 17","st. Lenin, 17",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,283,"проспект ленина, 4","проспект леніна, 4","Lenin Avenue, 4",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,283,"проспект ленина, 8","проспект леніна, 8","Lenin Avenue, 8",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,511,"ул. ленина, 59","вул. леніна, 59","st. Lenin, 59",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,56,388,"ул. соборная, 49","вул. соборна, 49","st. cathedral, 49",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,51.4184892,26.14062,
,56,285,"ул. Сурмичи, 101","вул. сурмичі, 101","st. Surmichi, 101",нет данных,немає даних,no information,магазин электротоваров,магазин електротоварів,electrical shop,магазин электротоваров,магазин електротоварів,electrical shop,50.4118027,25.7596562,
,56,285,"ул. скарбового, 3","вул. скарбова, 3","st. skarbovogo, 3",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,50.4210193,25.7443667,
,56,285,"ул. грушевського, 184","вул. грушевського, 184","st. Grushevskogo, 184",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,50.4028693,25.7626069,
,45,429,"ул. прибрежная, 2","вул. прибережна, 2","st. coastal, 2",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,56,429,"ул. грушевського, 22","вул. грушевського, 22","st. Grushevskogo, 22",нет данных,немає даних,no information,Торговый центр,Торговий центр,shopping Center,Торговый центр,Торговий центр,shopping Center,50.8724188,26.4612169,
,56,429,"ул. грушевського, 12","вул. грушевського, 12","st. Grushevskogo, 12",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,50.8724188,26.4612169,
,56,429,"ул. ровенская, 107","вул. рівненська, 107","st. Rivne, 107",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,50.7032683,26.4115595,
,56,287,"микрорайон вараш. 6. экз, 38","мікрорайон вараш, 6, прим. 38","estate Varashev. 6. copies, 38",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,56,444,"ул. студенческая, 1","вул. студентська, 1","st. student, 1",нет данных,немає даних,no information,Мирогощанский аграрный колледж,Мирогощанський аграрний коледж,Mirogoschansky Agricultural College,Мирогощанский аграрный колледж,Мирогощанський аграрний коледж,Mirogoschansky Agricultural College,0,0,
,56,457,"проспект независимости, 16","проспект незалежності, 16","independence avenue, 16",нет данных,немає даних,no information,Районный дом культуры,Районний будинок культури,District House of Culture,Районный дом культуры,Районний будинок культури,District House of Culture,0,0,
,56,457,"ул. Мацути, Четвёртую ( МРЭО ГАИ )","вул. мацути, 4-а (мрев даі)","st. Matsuta, Fourth ( MREO GAI)",нет данных,немає даних,no information,отделение филиала банка,відділення філії банку,branch of the bank branch,отделение филиала банка,відділення філії банку,branch of the bank branch,0,0,
,37,472,"ул. Симона Петлюры, 14","вул. симона петлюри, 14","st. Petliury, 14",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,45,472,"ул. соборная, 16","вул. соборна, 16","st. cathedral, 16",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,47,472,"ул. в. Черновола, 36","вул. в.чорновола, 36","st. in. CHernovola, 36",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,49,472,"ул. гетмана Полуботка, 8","вул. гетьмана полуботка, 8","st. hetman Polubotko, 8",нет данных,немає даних,no information,Ровенское РУ банка,Рівненське РУ банку,Rivne EN Bank,Ровенское РУ банка,Рівненське РУ банку,Rivne EN Bank,0,0,
,56,472,"ул. Лермонтова, 6","вул. лєрмонтова, 6","st. Lermontov, 6",нет данных,немає даних,no information,Управление градостроительства и архитектуры,Управління містобудування та архітектури,Management of Urban Development and Architecture,Управление градостроительства и архитектуры,Управління містобудування та архітектури,Management of Urban Development and Architecture,50.614761,26.253422,
,56,472,"ул. киевская, 60","вул. київська, 60","st. Kiev, 60",круглосуточно,цілодобово,clock,Ровенская областная детская больница,Рівненська обласна дитяча лікарня,Rivne Oblast Children's Hospital,Ровенская областная детская больница,Рівненська обласна дитяча лікарня,Rivne Oblast Children's Hospital,50.61345,26.292435,
,56,472,"ул. 16- го июля, 36","вул. 16-го липня, 36","st. 16 July, 36",круглосуточно,цілодобово,clock,Ровенский областной клинический лечебно - диагностический центр им.В.Полищука,Рівенський обласний клінічний лікувально-діагностичний центр ім.В.Поліщука,Rivne Regional Clinical Treatment - Diagnostic Center im.V.Polischuka,Ровенский областной клинический лечебно - диагностический центр им.В.Полищука,Рівенський обласний клінічний лікувально-діагностичний центр ім.В.Поліщука,Rivne Regional Clinical Treatment - Diagnostic Center im.V.Polischuka,50.616036,26.249407,
,56,472,"ул. олеся, 12","вул. олеся, 12","st. olesya, 12",9: 00-18 : 00 (доступ ограничен),9:00-18:00 (доступ обмежений),9: 00-18 : 00 (restricted access ),Ровенский областной онкологический диспансер,Рівенський обласний онкологічний диспансер,Rivne Regional Oncologic Dispensary,Ровенский областной онкологический диспансер,Рівенський обласний онкологічний диспансер,Rivne Regional Oncologic Dispensary,50.6125517,26.2208526,
