_id,id_bank,id_city,address,time,position,description,latitude,longitude,comment
,2,276,"пл. Независимости, 20",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,276,"пл. Славы, 1",Круглосуточно,Внутренний,"Вокзал, железнодорожная станция (касса)",null,null,null
,3,276,"ул. 23-го Сентября, 13",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,9,276,"ул. Ватутина, 2",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,276,"ул. Гагарина, 1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,276,"ул. Гагарина, 3",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,276,"ул. Гаевого, 5",Круглосуточно,Внутренний,"Вокзал, железнодорожная станция (касса)",null,null,null
,8,276,"ул. Гоголя, 19",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,14,276,"ул. Зеньковская, 6/1 А",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,3,276,"ул. Коллективная, 10",09:00 - 20:00,1-й этаж,Банковское подразделение,null,null,null
,5,276,"ул. Комсомольская, 23",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,3,276,"ул. Комсомольская, 34 А",09:00 - 20:00,1-й этаж,Банковское подразделение,null,null,null
,1,276,"ул. Кондратенка, 12 А",Круглосуточно,Внутренний,Аэропорт,null,null,null
,19,276,"ул. Котляревского, 11",Круглосуточно,Холл,Банковское подразделение,null,null,null
,6,276,"ул. Котляревского, 2",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,14,276,"ул. Куйбышева, 19",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,8,276,"ул. Ленина, 69",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,5,276,"ул. Маршала Бирюзова, 47 Б",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,276,"ул. Октябрьская, 30/12",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,10,276,"ул. Октябрьская, 32",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,276,"ул. Октябрьская, 33",Круглосуточно,Внутренний,Почтовое учреждение,null,null,null
,1,276,"ул. Октябрьская, 44",Круглосуточно,Внутренний ,Банковское подразделение,null,null,null
,8,276,"ул. Октябрьская, 50",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,9,276,"ул. Пушкина, 28",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,4,276,"ул. Розы Люксембург, 84",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,276,"ул. Сенная, 15 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,276,"ул. Сенная, 2/39",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,3,276,"ул. Сенная, 2/49",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,276,"ул. Сортировочная, 8",Круглосуточно,Внутренний,"Вокзал, железнодорожная станция (касса)",null,null,null
,11,276,"ул. Фрунзе, 12",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,20,276,"ул. Фрунзе, 12",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,12,276,"ул. Фрунзе, 27/24",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,17,276,"ул. Фрунзе, 6",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,276,"ул. Шевченко, 52",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,277,"ул. Октябрьская, 8",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,278,"ул. Ленина, 201",Круглосуточно,Внутренний,Предприятие с ограниченным доступом,null,null,null
,14,279,"ул. Леси Украинки, 31",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,8,280,"ул. Ленина, 12",Круглосуточно,Внутренний (тер-я предприятия),"Фабрика, завод, организация",null,null,null
,8,281,"ул. Ленина, 42",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,282,"ул. Ленина, 32",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,283,"ул. Октябрьская, 108 Б",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,14,284,"ул. Школьная, 15 Б",08:00 - 23:00,1-й этаж,"Фабрика, завод, организация",null,null,null
,5,285,"ул. Галицкого, 3",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,285,"ул. Грушевского, 174",Круглосуточно,Внутренний,Торговый центр,null,null,null
,2,285,"ул. Лысенка, 7",Круглосуточно,Холл,Другие или неподдающиеся классификации,null,null,null
,8,286,"ул. Промышленная, 1",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,2,287,"м-н Победы, 4",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,7,287,"пл. Независимости, 8",09:00 - 19:00,1-й этаж,Торговый центр,null,null,null
,13,288,"пр. Мира, 12",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,288,"ул. 16-го Июля, 42",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,288,"ул. Белая, 16",07:00 - 19:00,Холл,Банковское подразделение,null,null,null
,9,288,"ул. Грушевского, 42 Б",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,2,288,"ул. Кавказская, 7",09:00 - 19:00,Холл,Банковское подразделение,null,null,null
,5,288,"ул. Киевская, 17 ",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,288,"ул. Киевская, 67 А",Круглосуточно,Наружный,Торговый центр,null,null,null
,14,288,"ул. Княгини Ольги, 1",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,14,288,"ул. Князя Владимира, 71",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,6,288,"ул. Пересопницкая, 58",Круглосуточно,Холл,Банковское подразделение,null,null,null
,6,288,"ул. Соборная, 112",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,3,288,"ул. Соборная, 156",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,7,288,"ул. Соборная, 17",Круглосуточно,1-й этаж,Торговый центр,null,null,null
,20,288,"ул. Соборная, 65",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,288,"ул. Соборная, 67",Круглосуточно,Холл,Банковское подразделение,null,null,null
,8,288,"ул. Степана Бандеры, 60 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,288,"ул. Черновола, 12 А",Круглосуточно,Наружный,Другие или неподдающиеся классификации,null,null,null
,3,288,"ул. Черняка, 2",09:00 - 20:00,1-й этаж,Банковское подразделение,null,null,null
,2,289,"пер. Харьковский, 3   ",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,289,"ул. Батюка, 26",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,289,"ул. Ленина, 1",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,5,289,"ул. Октябрьская, 3",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,212,"ул. Киево-Московская, 30 А",Круглосуточно,Наружный,Торговый центр,null,null,null
,8,290,"ул. Первомайская, 1",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,8,291,"ул. Киевская, 65",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,8,292,"пр. Ленина, 8",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,292,"пр. Мира, 10",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,292,"ул. Немолота, 12",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,8,293,"ул. Карла Маркса, 12",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,294,"бул. Свободы, 2",Круглосуточно,Наружный,Торговый центр,null,null,null
,9,294,"бул. Шевченко, 29",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,18,294,"ул. Гоголя, 13",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,1,294,"ул. Горького, 91",Круглосуточно,Внутренний,"Вокзал, железнодорожная станция (касса)",null,null,null
,8,294,"ул. Карла Маркса, 86",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,7,294,"ул. Луценка, 4",09:00 - 18:00,Холл,Банковское подразделение,null,null,null
,5,294,"ул. Руденко, 10",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,7,294,"ул. Соборная, 1",Круглосуточно,Наружный,Торговый центр,null,null,null
,5,295,"пер. Курский, 141",08:00 - 21:00,Внутренний,Туристические учреждения и маршруты,null,null,null
,1,295,"пл. Привокзальная, 1",Круглосуточно,Внутренний,"Вокзал, железнодорожная станция (касса)",null,null,null
,5,295,"пр. Курский, 115",Круглосуточно,Наружный,Торговый центр,null,null,null
,5,295,"пр. Михаила Лушпы, 22/1",Круглосуточно,Наружный,Торговый центр,null,null,null
,8,295,"пр. Михаила Лушпы, 4/1",Круглосуточно,Холл,Торговый центр,null,null,null
,14,295,"пр. Шевченко, 18",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,9,295,"пр. Шевченко, 19",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,11,295,"пр. Шевченко, 26",Круглосуточно,Банковское подразделение,Банковское подразделение,null,null,null
,5,295,ул.  Металлургов 17 А,09:00-20:00,Холл,Торговый центр,null,null,null
,3,295,"ул. 9-го Мая, 4",09:00 - 20:00,1-й этаж,Банковское подразделение,null,null,null
,5,295,"ул. Ахтырская, 18",Круглосуточно,Наружный,Медицинские учреждения,null,null,null
,24,295,"ул. Воскресенская, 13 Б",Круглосуточно,Внутренний (Зона 24),Банковское подразделение,null,null,null
,1,295,"ул. Воскресенская, 2",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,2,295,"ул. Воскресенская, 7",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,295,"ул. Горького, 1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,295,"ул. Горького, 25",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,7,295,"ул. Горького, 41",09:00 - 18:00,Холл,Банковское подразделение,null,null,null
,5,295,"ул. Горького, 41",Круглосуточно,Наружный,Медицинские учреждения,null,null,null
,1,295,"ул. Горького, 5 А",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,6,295,"ул. Ильинская, 56",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,295,"ул. Казацкий Вал, 1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,3,295,"ул. Кирова, 6",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,5,295,"ул. Кооперативная, 1",Круглосуточно,Наружный,Торговый центр,null,null,null
,2,295,"ул. Коротченко, 7",Круглосуточно,Наружный,Другие или неподдающиеся классификации,null,null,null
,9,295,"ул. Красная площадь, 5",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,5,295,"ул. Петропавловская, 47",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,5,295,"ул. Петропавловская, 72",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,4,295,"ул. Петропавловская, 93",Круглосуточно,Холл,Банковское подразделение,null,null,null
,5,295,"ул. Римского-Корсакова, 2",07:00 - 21:00,Внутренний,"Фабрика, завод, организация",null,null,null
,5,295,"ул. Роменская, 90",Круглосуточно,Наружный,Торговый центр,null,null,null
,10,295,"ул. Соборная, 36",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,295,"ул. Соборная, 38",09:00 - 18:00,Холл,Банковское подразделение,null,null,null
,5,295,"ул. Троицкая, 28",Круглосуточно,Наружный,Медицинские учреждения,null,null,null
,6,295,"ул. Харьковская, 2/1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,295,"ул. Харьковская, 32",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,295,"ул. Харьковская, 38",Круглосуточно,Наружный,Торговый центр,null,null,null
,1,295,"ул. Харьковская, 5",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,1,24,"ул. Сороковой армии, 10",Круглосуточно,Наружный,"Вокзал, железнодорожная станция (касса)",null,null,null
,5,296,"ул. Карла Маркса, 26",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,5,296,"ул. Карла Маркса, 33/2",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,296,"ул. Карла Маркса, 39 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,296,"ул. Коммунистическая, 3",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,7,297,"пл. Ивана Франка, 40",Круглосуточно,Холл,Банковское подразделение,null,null,null
,5,297,"ул. Шолом-Алейхема, 1",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,4,298,"ул. Лицейная, 1",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,7,298,"ул. Словацкого, 3",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,7,299,"ул. Грушевского, 2",08:00 - 23:00,Внутренний,Банковское подразделение,null,null,null
,7,300,"ул. Воссоединения, 3",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,7,301,"пл. Победы, 3",08:00 - 20:00,Холл,Другие или неподдающиеся классификации,null,null,null
,8,301,"пл. Победы, 4 А",Круглосуточно,Холл,Банковское подразделение,null,null,null
,12,301,"ул. Грушевского, 5",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,301,"ул. Живова, 37 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,301,"ул. Живова, 7",Круглосуточно,Наружный,Торговый центр,null,null,null
,5,301,"ул. Замковая, 14",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,4,301,"ул. Замковая, 7",Круглосуточно,Холл,Банковское подразделение,null,null,null
,6,301,"ул. Ивана Франко, 23",Круглосуточно,Холл,Банковское подразделение,null,null,null
,13,301,"ул. Иосифа Слепого, 1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,301,"ул. Князя Острожского, 1",Круглосуточно,Внутренний ,Банковское подразделение,null,null,null
,7,301,"ул. Кульчицкой, 8",Круглосуточно,Наружный,Торговый центр,null,null,null
,9,301,"ул. Листопадная, 7",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,14,301,"ул. Медовая, 18",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,2,301,"ул. Русская, 14",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,301,"ул. Русская, 17 A",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,301,ул. Черновола,Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,7,301,"ул. Чехова, 8",08:00 - 20:00,1-й этаж,Другие или неподдающиеся классификации,null,null,null
,3,301,"ул. Шептицкого, 2",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,7,302,"ул. Украинская, 44",07:30 - 21:00,Внутренний,Банковское подразделение,null,null,null
,2,303,"ул. Октябрьская, 39",05:30 - 00:30,Холл,Банковское подразделение,null,null,null
,2,304,"ул. Ленина, 68",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,8,304,"ул. Ленина, 96",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,305,"ул. Железнодорожная, 31",06:30 - 18:00,Холл,Другие или неподдающиеся классификации,null,null,null
,2,305,"ул. Петровского, 163 Г",Круглосуточно,Холл,Торговый центр,null,null,null
,2,305,"ул. Петровского, 178",Круглосуточно,Холл,Банковское подразделение,null,null,null
,8,306,"ул. 50 лет Комсомола, 61",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,307,"въезд Юбилейный, 1",08:00 - 24:00,Холл,"Фабрика, завод, организация",null,null,null
,26,307,"пр. Ленина, 66",Круглосуточно,Внутренний (проходная),"Фабрика, завод, организация",null,null,null
,2,307,"ул. Гагарина, 12",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,307,"ул. Привокзальная, 1",Круглосуточно,Внутренний,"Фабрика, завод, организация",null,null,null
,26,307,"ул. Соборная, 32",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,308,"ул. Победы, 123",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,1,309,"Балаклейское шоссе, 2",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,1,309,"ул. Калинина, 8",Круглосуточно,Наружный,Торговый центр,null,null,null
,8,309,"ул. Циолковского, 20",Круглосуточно,Банковское подразделение,Банковское подразделение,null,null,null
,12,310,"ул. Полтавская, 70",Круглосуточно,Наружный,Гостиница,null,null,null
,12,310,"ул. Полтавская, 86",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,2,310,"ул. Харьковская, 123",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,311,"пер. Советский, 3",Круглосуточно,Внутренний (Зона 24),"Вокзал, железнодорожная станция (касса)",null,null,null
,8,311,"пл. Дзержинского, 1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,311,"ул. Дзержинского, 1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,311,ул. Красная 65 Е,Круглосуточно,Внутренний (Зона 24),"Вокзал, железнодорожная станция (касса)",null,null,null
,9,311,"ул. Ленина, 23 А",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,311,"ул. Садовая, 27",Круглосуточно,Внутренний (Зона 24),"Вокзал, железнодорожная станция (касса)",null,null,null
,1,311,"ул. Советская, 3",Круглосуточно,Внутренний,"Вокзал, железнодорожная станция (касса)",null,null,null
,2,312,"2-й микрорайон, 16 А",Круглосуточно,Наружный,Торговый центр,null,null,null
,1,312,"5-й микрорайон, 1",Круглосуточно,Холл,Торговый центр,null,null,null
,1,312,"ул. Вокзальная, 4",Круглосуточно,Внутренний (Зона 24),"Вокзал, железнодорожная станция (касса)",null,null,null
,1,312,"ул. Володарского, 21/2",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,312,"ул. Карла Либкнехта, 15",Круглосуточно,Наружный,Другие или неподдающиеся классификации,null,null,null
,8,312,"ул. Коминтерна, 4",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,14,312,"ул. Свободы, 24",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,1,313,"пл. Комсомольская, 1",Круглосуточно,Внутренний,"Фабрика, завод, организация",null,null,null
,1,313,"ул. Шевченка, 1",Круглосуточно,Внутренний,"Вокзал, железнодорожная станция (касса)",null,null,null
,9,314,"ул. Соича, 5",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,2,315,"ул. Комарова, 26",Круглосуточно,Наружный,Торговый центр,null,null,null
,26,316,село Подворки,Круглосуточно,Наружный (проходная),"Фабрика, завод, организация",null,null,null
,2,317,"ул. Первого Мая, 1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,318,"ул. Заводская, 1",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,1,319,"Карачевское шоссе, 44",Круглосуточно,Внутренний,Другие или неподдающиеся классификации,null,null,null
,1,319,"Нетеченская набережная, 8",Круглосуточно,Внутренний,Почтовое учреждение,null,null,null
,10,319,"пер. Армянский, 1/3",Круглосуточно,Холл,Банковское подразделение,null,null,null
,1,319,"пер. Армянский, 2",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,26,319,"пер. Балакирева, 3 А",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,9,319,"пер. Банный, 1",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,26,319,"пл. Конституции, 7",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,26,319,"пл. Конституции, 9",Круглосуточно,Наружный,Торговый центр,null,null,null
,15,319,"пл. Павловская, 20",Круглосуточно,Наружный,Торговый центр,null,null,null
,1,319,"пл. Привокзальная, 1",Круглосуточно,Холл,Банковское подразделение,null,null,null
,1,319,"пл. Привокзальная, 1",Круглосуточно,Внутренний (Зона 24),"Вокзал, железнодорожная станция (касса)",null,null,null
,14,319,"пл. Розы Люксембург, 2",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,2,319,"пл. Розы Люксембург, 2",Круглосуточно,Наружный,Торговый центр,null,null,null
,8,319,"пл. Розы Люксембург, 2",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,26,319,"пл. Свободы, 5",Круглосуточно,Наружный (бюро проп.),"Фабрика, завод, организация",null,null,null
,8,319,"пл. Свободы, 8",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,10,319,"пл. Свободы, 8",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,26,319,"пр. 50-летия ВЛКСМ, 28 А",08:00 - 21:00,Холл,"Фабрика, завод, организация",null,null,null
,9,319,"пр. 50-летия ВЛКСМ, 56",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,2,319,"пр. 50-летия ВЛКСМ, 68",08:00 - 18:00,Холл,Банковское подразделение,null,null,null
,3,319,"пр. Гагарина, 1",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,319,"пр. Гагарина, 167",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,17,319,"пр. Гагарина, 167",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,10,319,"пр. Гагарина, 167",Круглосуточно,Холл,Банковское подразделение,null,null,null
,2,319,"пр. Гагарина, 167/1",09:00 - 23:00,Внутренний,Торговый центр,null,null,null
,1,319,"пр. Гагарина, 22",Круглосуточно,Внутренний,"Вокзал, железнодорожная станция (касса)",null,null,null
,2,319,"пр. Гагарина, 43",09:00 - 19:30,Холл,Банковское подразделение,null,null,null
,8,319,"пр. Гагарина, 43",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,9,319,"пр. Гагарина, 66-68",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,26,319,"пр. Гагарина, 98",Круглосуточно,Наружный (проходная),"Фабрика, завод, организация",null,null,null
,21,319,"пр. Ильича, 118",Круглосуточно,Внутренний ,"Фабрика, завод, организация",null,null,null
,14,319,"пр. Ильича, 118",09:00 - 21:59,1-й этаж,"Фабрика, завод, организация",null,null,null
,10,319,"пр. Ленина, 13",Круглосуточно,Холл,Банковское подразделение,null,null,null
,9,319,"пр. Ленина, 17",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,319,"пр. Ленина, 189",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,15,319,"пр. Ленина, 23",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,3,319,"пр. Ленина, 32",09:00 - 20:00,1-й этаж,Банковское подразделение,null,null,null
,26,319,"пр. Ленина, 36",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,10,319,"пр. Ленина, 41-43",Круглосуточно,Холл,Банковское подразделение,null,null,null
,5,319,"пр. Ленина, 54",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,2,319,"пр. Ленина, 56",09:00 - 18:00,Холл,Банковское подразделение,null,null,null
,8,319,"пр. Ленина, 7 В",Круглосуточно,1-й этаж,"Игровые, развлекательные центры, кафе, рестораны",null,null,null
,26,319,"пр. Людвика Свободы, 32",Круглосуточно,Холл,Банковское подразделение,null,null,null
,14,319,"пр. Людвика Свободы, 39",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,6,319,"пр. Маршала Жукова, 3",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,319,"пр. Маршала Жукова, 37",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,319,"пр. Маршала Жукова, 5",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,12,319,"пр. Московский, 181",Круглосуточно,2-й этаж (холл),"Игровые, развлекательные центры, кафе, рестораны",null,null,null
,12,319,"пр. Московский, 181",Круглосуточно,Холл,"Игровые, развлекательные центры, кафе, рестораны",null,null,null
,8,319,"пр. Московский, 195",Круглосуточно,Холл,Медицинские учреждения,null,null,null
,26,319,"пр. Московский, 195 Б",Круглосуточно,Холл,Медицинские учреждения,null,null,null
,2,319,"пр. Московский, 214/2",05:30 - 24:00,Холл,Банковское подразделение,null,null,null
,2,319,"пр. Московский, 257",Круглосуточно,Холл,Торговый центр,null,null,null
,10,319,"пр. Московский, 257",Круглосуточно,1-й этаж,Торговый центр,null,null,null
,8,319,"пр. Московский, 257",Круглосуточно,Холл,Торговый центр,null,null,null
,6,319,"пр. Московский, 257",Круглосуточно,Наружный (проходная),Предприятие с ограниченным доступом,null,null,null
,6,319,"пр. Московский, 257",Круглосуточно,Холл,Предприятие с ограниченным доступом,null,null,null
,6,319,"пр. Московский, 257",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,9,319,"пр. Московский, 262",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,15,319,"пр. Московский, 275",08:00 - 20:00,Холл,"Фабрика, завод, организация",null,null,null
,9,319,"пр. Московский, 297",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,26,319,"пр. Московский, 297",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,1,319,"пр. Московский, 299",Круглосуточно,Внутренний,"Фабрика, завод, организация",null,null,null
,6,319,"пр. Орджоникидзе, 19",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,319,"пр. Победы, 50",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,319,"пр. Победы, 74 Д",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,26,319,"пр. Правды, 13",08:00 - 20:00,1-й этаж,Медицинские учреждения,null,null,null
,20,319,"пр. Правды, 17",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,3,319,"пр. Правды, 17",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,319,"пр. Правды, 7",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,15,319,"пр. Тракторостроителей, 59/56",Круглосуточно,Наружный,"Игровые, развлекательные центры, кафе, рестораны",null,null,null
,9,319,"пр. Фрунзе, 3",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,9,319,"пр. Фрунзе, 3",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,26,319,"ст. метро ""23-го августа""",05:30 - 00:00,Холл,"Вокзал, железнодорожная станция (касса)",null,null,null
,26,319,"ст. метро ""Героев Труда""",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,26,319,"ст. метро ""Исторический музей""",06:00 - 00:00,1-й этаж,"Фабрика, завод, организация",null,null,null
,26,319,"ст. метро ""Маршала Жукова""",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,26,319,"ст. метро ""Метростроителей им. Ващенко""",05:30 - 00:00,Холл,"Вокзал, железнодорожная станция (касса)",null,null,null
,26,319,"ст. метро ""Московский проспект""",06:00 - 00:00,1-й этаж,"Фабрика, завод, организация",null,null,null
,26,319,"ст. метро ""Пролетарская""",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,26,319,"ст. метро ""Проспект Гагарина""",05:30 - 00:00,Холл,"Вокзал, железнодорожная станция (касса)",null,null,null
,26,319,"ст. метро ""Студенческая""",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,26,319,"ст. метро ""Университет""",05:30 - 00:00,Холл,"Вокзал, железнодорожная станция (касса)",null,null,null
,26,319,"ст. метро ""Южный вокзал""",05:30 - 00:00,Холл,"Вокзал, железнодорожная станция (касса)",null,null,null
,1,319,"Стадионный проезд, 11",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,319,"Стадионный проезд, 5",Круглосуточно,Наружный,Торговый центр,null,null,null
,2,319,"ул. Академика Павлова, 120",Круглосуточно,Холл,Торговый центр,null,null,null
,3,319,"ул. Академика Павлова, 120 А",09:00 - 20:00,1-й этаж,Банковское подразделение,null,null,null
,1,319,"ул. Академика Павлова, 165 В",Круглосуточно,Холл,Банковское подразделение,null,null,null
,14,319,"ул. Академика Павлова, 165 В",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,5,319,"ул. Академика Павлова, 271",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,19,319,"ул. Академика Проскуры, 1",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
